ID2,X,Year,Measurement.date,Unit.x,Plot.x,Species.x,Number,Health,Condition,HT.cm,RCD.mm,Notes,ID3,ID.x,ID4,HT.cm.initial,RCD.mm.initial,Soil,Slash,VSMxtree,Planting.date,MT,Treatment,SGgw,Time.months,Biomass.g,Biomass.initial.g,RG.g.month,survival,bi.cond,placeholder,MYC,ID_new.x,Unit.y,Species.y,myc.legacy.type,myc.species.type,Plot.y,Num.,Tag.ID,Prox,plot,Position,N15.corrected,Location,ID.y,REALGrowth,myc.species..type,Survival,Moisture,leg_pos,ID_new.y,growth_prcnt_chnge,prcnt_chnge_growth,PCG,myc_pos
14.6.QURU.8,1093,2021,8/23/2021,14,6,QURU,8,L,HI1 ,56,7.2,,2021.14.6.QURU.8,14.6,2021.14.6.QURU,42.5,4.4,U,2,35.3,5/17/2021,EcM,Cut,0.56,3.266666667,17.01568512,4.822705067,3.732544914,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,8,14_6 QURU_8,Center,5,Edge,4.335460109,14_5,14_5.Edge.QURU,4.08653539,EcM,1,35.3,EcM Edge,14.6.QURU.8,0,0,31.76470588,EcM Edge
14.6.QURU.8,1093,2021,8/23/2021,14,6,QURU,8,L,HI1 ,56,7.2,,2021.14.6.QURU.8,14.6,2021.14.6.QURU,42.5,4.4,U,2,35.3,5/17/2021,EcM,Cut,0.56,3.266666667,17.01568512,4.822705067,3.732544914,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,8,14_6 QURU_8,Center,6,Center,6.091758425,14_6,14_6.Center.QURU,159.2749477,EcM,1,35.3,EcM Center,14.6.QURU.8,0,0,31.76470588,EcM Center
14.6.QURU.8,1093,2021,8/23/2021,14,6,QURU,8,L,HI1 ,56,7.2,,2021.14.6.QURU.8,14.6,2021.14.6.QURU,42.5,4.4,U,2,35.3,5/17/2021,EcM,Cut,0.56,3.266666667,17.01568512,4.822705067,3.732544914,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,8,14_6 QURU_8,Center,7,Edge,5.945458028,14_7,14_7.Edge.QURU,88.48680934,EcM,1,35.3,EcM Edge,14.6.QURU.8,0,0,31.76470588,EcM Edge
14.6.QURU.9,1094,2021,8/23/2021,14,6,QURU,9,L,HI2 ,54,6,,2021.14.6.QURU.9,14.6,2021.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,3.266666667,11.394432,6.051416373,1.635617029,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,6,Edge,5.723555509,14_6,14_6.Edge.QURU,10.00347706,EcM,1,32.1,EcM Edge,14.6.QURU.9,0,0,25.58139535,EcM Edge
14.6.QURU.9,1094,2021,8/23/2021,14,6,QURU,9,L,HI2 ,54,6,,2021.14.6.QURU.9,14.6,2021.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,3.266666667,11.394432,6.051416373,1.635617029,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,6,Center,6.091758425,14_6,14_6.Center.QURU,159.2749477,EcM,1,32.1,EcM Center,14.6.QURU.9,0,0,25.58139535,EcM Center
14.6.QURU.9,1094,2021,8/23/2021,14,6,QURU,9,L,HI2 ,54,6,,2021.14.6.QURU.9,14.6,2021.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,3.266666667,11.394432,6.051416373,1.635617029,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,7,Edge,5.945458028,14_7,14_7.Edge.QURU,88.48680934,EcM,1,32.1,EcM Edge,14.6.QURU.9,0,0,25.58139535,EcM Edge
14.6.QURU.9,1094,2021,8/23/2021,14,6,QURU,9,L,HI2 ,54,6,,2021.14.6.QURU.9,14.6,2021.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,3.266666667,11.394432,6.051416373,1.635617029,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,5,Edge,4.335460109,14_5,14_5.Edge.QURU,4.08653539,EcM,1,32.1,EcM Edge,14.6.QURU.9,0,0,25.58139535,EcM Edge
14.6.QURU.9,1094,2021,8/23/2021,14,6,QURU,9,L,HI2 ,54,6,,2021.14.6.QURU.9,14.6,2021.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,3.266666667,11.394432,6.051416373,1.635617029,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,5,Center,3.116826983,14_5,14_5.Center.QURU,3.985597784,EcM,1,32.1,EcM Center,14.6.QURU.9,0,0,25.58139535,EcM Center
14.6.QURU.9,1094,2021,8/23/2021,14,6,QURU,9,L,HI2 ,54,6,,2021.14.6.QURU.9,14.6,2021.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,3.266666667,11.394432,6.051416373,1.635617029,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,7,Center,4.91456743,14_7,14_7.Center.QURU,-40.01273014,EcM,1,32.1,EcM Center,14.6.QURU.9,0,0,25.58139535,EcM Center
14.6.QURU.9,2380,2022,9/12/2022,14,6,QURU,9,L,H1,60.5,9.9,,2022.14.6.QURU.9,14.6,2022.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,16.1,34.75539144,6.051416373,1.782855594,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,6,Edge,5.723555509,14_6,14_6.Edge.QURU,10.00347706,EcM,1,32.1,EcM Edge,14.6.QURU.9,0,0,40.69767442,EcM Edge
14.6.QURU.9,2380,2022,9/12/2022,14,6,QURU,9,L,H1,60.5,9.9,,2022.14.6.QURU.9,14.6,2022.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,16.1,34.75539144,6.051416373,1.782855594,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,6,Center,6.091758425,14_6,14_6.Center.QURU,159.2749477,EcM,1,32.1,EcM Center,14.6.QURU.9,0,0,40.69767442,EcM Center
14.6.QURU.9,2380,2022,9/12/2022,14,6,QURU,9,L,H1,60.5,9.9,,2022.14.6.QURU.9,14.6,2022.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,16.1,34.75539144,6.051416373,1.782855594,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,7,Edge,5.945458028,14_7,14_7.Edge.QURU,88.48680934,EcM,1,32.1,EcM Edge,14.6.QURU.9,0,0,40.69767442,EcM Edge
14.6.QURU.9,2380,2022,9/12/2022,14,6,QURU,9,L,H1,60.5,9.9,,2022.14.6.QURU.9,14.6,2022.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,16.1,34.75539144,6.051416373,1.782855594,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,5,Edge,4.335460109,14_5,14_5.Edge.QURU,4.08653539,EcM,1,32.1,EcM Edge,14.6.QURU.9,0,0,40.69767442,EcM Edge
14.6.QURU.9,2380,2022,9/12/2022,14,6,QURU,9,L,H1,60.5,9.9,,2022.14.6.QURU.9,14.6,2022.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,16.1,34.75539144,6.051416373,1.782855594,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,5,Center,3.116826983,14_5,14_5.Center.QURU,3.985597784,EcM,1,32.1,EcM Center,14.6.QURU.9,0,0,40.69767442,EcM Center
14.6.QURU.9,2380,2022,9/12/2022,14,6,QURU,9,L,H1,60.5,9.9,,2022.14.6.QURU.9,14.6,2022.14.6.QURU,43,4.9,U,2,32.1,5/17/2021,EcM,Cut,0.56,16.1,34.75539144,6.051416373,1.782855594,1,1,1,EcM.s,___________,14,QURU,EcM,EcM,6,9,14_6 QURU_9,Edge,7,Center,4.91456743,14_7,14_7.Center.QURU,-40.01273014,EcM,1,32.1,EcM Center,14.6.QURU.9,0,0,40.69767442,EcM Center
14.6.TIAM.1,1106,2021,8/23/2021,14,6,TIAM,1,L,HO2 ,30,9,,2021.14.6.TIAM.1,14.6,2021.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,3.266666667,8.13888,5.265336213,0.879656261,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,5,Center,2.827968813,14_5,14_5.Center.TIAM,-3.128133522,EcM,1,30.1,EcM Center,14.6.TIAM.1,0,0,1.694915254,EcM Center
14.6.TIAM.1,1106,2021,8/23/2021,14,6,TIAM,1,L,HO2 ,30,9,,2021.14.6.TIAM.1,14.6,2021.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,3.266666667,8.13888,5.265336213,0.879656261,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,7,Edge,3.366172938,14_7,14_7.Edge.TIAM,-0.758282586,EcM,1,30.1,EcM Edge,14.6.TIAM.1,0,0,1.694915254,EcM Edge
14.6.TIAM.1,1106,2021,8/23/2021,14,6,TIAM,1,L,HO2 ,30,9,,2021.14.6.TIAM.1,14.6,2021.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,3.266666667,8.13888,5.265336213,0.879656261,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,6,Edge,2.381086674,14_6,14_6.Edge.TIAM,0.405040709,EcM,1,30.1,EcM Edge,14.6.TIAM.1,0,0,1.694915254,EcM Edge
14.6.TIAM.1,1106,2021,8/23/2021,14,6,TIAM,1,L,HO2 ,30,9,,2021.14.6.TIAM.1,14.6,2021.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,3.266666667,8.13888,5.265336213,0.879656261,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,6,Center,3.176183117,14_6,14_6.Center.TIAM,0.06168643,EcM,1,30.1,EcM Center,14.6.TIAM.1,0,0,1.694915254,EcM Center
14.6.TIAM.1,1106,2021,8/23/2021,14,6,TIAM,1,L,HO2 ,30,9,,2021.14.6.TIAM.1,14.6,2021.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,3.266666667,8.13888,5.265336213,0.879656261,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,5,Edge,3.888597217,14_5,14_5.Edge.TIAM,1.616406238,EcM,1,30.1,EcM Edge,14.6.TIAM.1,0,0,1.694915254,EcM Edge
14.6.TIAM.1,1106,2021,8/23/2021,14,6,TIAM,1,L,HO2 ,30,9,,2021.14.6.TIAM.1,14.6,2021.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,3.266666667,8.13888,5.265336213,0.879656261,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,7,Center,3.911556885,14_7,14_7.Center.TIAM,-18.87593808,EcM,1,30.1,EcM Center,14.6.TIAM.1,0,0,1.694915254,EcM Center
14.6.TIAM.1,2392,2022,9/12/2022,14,6,TIAM,1,V,H2,40,8.9,,2022.14.6.TIAM.1,14.6,2022.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,16.1,10.61202773,5.265336213,0.332092641,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,5,Center,2.827968813,14_5,14_5.Center.TIAM,-3.128133522,EcM,1,30.1,EcM Center,14.6.TIAM.1,0,0,35.59322034,EcM Center
14.6.TIAM.1,2392,2022,9/12/2022,14,6,TIAM,1,V,H2,40,8.9,,2022.14.6.TIAM.1,14.6,2022.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,16.1,10.61202773,5.265336213,0.332092641,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,7,Edge,3.366172938,14_7,14_7.Edge.TIAM,-0.758282586,EcM,1,30.1,EcM Edge,14.6.TIAM.1,0,0,35.59322034,EcM Edge
14.6.TIAM.1,2392,2022,9/12/2022,14,6,TIAM,1,V,H2,40,8.9,,2022.14.6.TIAM.1,14.6,2022.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,16.1,10.61202773,5.265336213,0.332092641,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,6,Edge,2.381086674,14_6,14_6.Edge.TIAM,0.405040709,EcM,1,30.1,EcM Edge,14.6.TIAM.1,0,0,35.59322034,EcM Edge
14.6.TIAM.1,2392,2022,9/12/2022,14,6,TIAM,1,V,H2,40,8.9,,2022.14.6.TIAM.1,14.6,2022.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,16.1,10.61202773,5.265336213,0.332092641,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,6,Center,3.176183117,14_6,14_6.Center.TIAM,0.06168643,EcM,1,30.1,EcM Center,14.6.TIAM.1,0,0,35.59322034,EcM Center
14.6.TIAM.1,2392,2022,9/12/2022,14,6,TIAM,1,V,H2,40,8.9,,2022.14.6.TIAM.1,14.6,2022.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,16.1,10.61202773,5.265336213,0.332092641,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,5,Edge,3.888597217,14_5,14_5.Edge.TIAM,1.616406238,EcM,1,30.1,EcM Edge,14.6.TIAM.1,0,0,35.59322034,EcM Edge
14.6.TIAM.1,2392,2022,9/12/2022,14,6,TIAM,1,V,H2,40,8.9,,2022.14.6.TIAM.1,14.6,2022.14.6.TIAM,29.5,7.3,U,0,30.1,5/17/2021,EcM,Cut,0.32,16.1,10.61202773,5.265336213,0.332092641,1,1,1,EcM.s,___________,14,TIAM,EcM,EcM,6,1,14_6 TIAM_1,Edge,7,Center,3.911556885,14_7,14_7.Center.TIAM,-18.87593808,EcM,1,30.1,EcM Center,14.6.TIAM.1,0,0,35.59322034,EcM Center
14.6.TIAM.10,2401,2022,9/12/2022,14,6,TIAM,10,L,H2,71,6.7,,2022.14.6.TIAM.10,14.6,2022.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,16.1,10.67496171,1.210365333,0.587863129,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,6,Edge,2.381086674,14_6,14_6.Edge.TIAM,0.405040709,EcM,1,25.8,EcM Edge,14.6.TIAM.10,0,0,140.6779661,EcM Edge
14.6.TIAM.10,2401,2022,9/12/2022,14,6,TIAM,10,L,H2,71,6.7,,2022.14.6.TIAM.10,14.6,2022.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,16.1,10.67496171,1.210365333,0.587863129,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,5,Center,2.827968813,14_5,14_5.Center.TIAM,-3.128133522,EcM,1,25.8,EcM Center,14.6.TIAM.10,0,0,140.6779661,EcM Center
14.6.TIAM.10,2401,2022,9/12/2022,14,6,TIAM,10,L,H2,71,6.7,,2022.14.6.TIAM.10,14.6,2022.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,16.1,10.67496171,1.210365333,0.587863129,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,5,Edge,3.888597217,14_5,14_5.Edge.TIAM,1.616406238,EcM,1,25.8,EcM Edge,14.6.TIAM.10,0,0,140.6779661,EcM Edge
14.6.TIAM.10,2401,2022,9/12/2022,14,6,TIAM,10,L,H2,71,6.7,,2022.14.6.TIAM.10,14.6,2022.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,16.1,10.67496171,1.210365333,0.587863129,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,6,Center,3.176183117,14_6,14_6.Center.TIAM,0.06168643,EcM,1,25.8,EcM Center,14.6.TIAM.10,0,0,140.6779661,EcM Center
14.6.TIAM.10,2401,2022,9/12/2022,14,6,TIAM,10,L,H2,71,6.7,,2022.14.6.TIAM.10,14.6,2022.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,16.1,10.67496171,1.210365333,0.587863129,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,7,Center,3.911556885,14_7,14_7.Center.TIAM,-18.87593808,EcM,1,25.8,EcM Center,14.6.TIAM.10,0,0,140.6779661,EcM Center
14.6.TIAM.10,2401,2022,9/12/2022,14,6,TIAM,10,L,H2,71,6.7,,2022.14.6.TIAM.10,14.6,2022.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,16.1,10.67496171,1.210365333,0.587863129,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,7,Edge,3.366172938,14_7,14_7.Edge.TIAM,-0.758282586,EcM,1,25.8,EcM Edge,14.6.TIAM.10,0,0,140.6779661,EcM Edge
14.6.TIAM.10,1115,2021,8/23/2021,14,6,TIAM,10,L,HI2 ,27,4.7,,2021.14.6.TIAM.10,14.6,2021.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,3.266666667,1.99764288,1.210365333,0.241003331,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,6,Edge,2.381086674,14_6,14_6.Edge.TIAM,0.405040709,EcM,1,25.8,EcM Edge,14.6.TIAM.10,0,0,-8.474576271,EcM Edge
14.6.TIAM.10,1115,2021,8/23/2021,14,6,TIAM,10,L,HI2 ,27,4.7,,2021.14.6.TIAM.10,14.6,2021.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,3.266666667,1.99764288,1.210365333,0.241003331,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,5,Center,2.827968813,14_5,14_5.Center.TIAM,-3.128133522,EcM,1,25.8,EcM Center,14.6.TIAM.10,0,0,-8.474576271,EcM Center
14.6.TIAM.10,1115,2021,8/23/2021,14,6,TIAM,10,L,HI2 ,27,4.7,,2021.14.6.TIAM.10,14.6,2021.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,3.266666667,1.99764288,1.210365333,0.241003331,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,5,Edge,3.888597217,14_5,14_5.Edge.TIAM,1.616406238,EcM,1,25.8,EcM Edge,14.6.TIAM.10,0,0,-8.474576271,EcM Edge
14.6.TIAM.10,1115,2021,8/23/2021,14,6,TIAM,10,L,HI2 ,27,4.7,,2021.14.6.TIAM.10,14.6,2021.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,3.266666667,1.99764288,1.210365333,0.241003331,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,6,Center,3.176183117,14_6,14_6.Center.TIAM,0.06168643,EcM,1,25.8,EcM Center,14.6.TIAM.10,0,0,-8.474576271,EcM Center
14.6.TIAM.10,1115,2021,8/23/2021,14,6,TIAM,10,L,HI2 ,27,4.7,,2021.14.6.TIAM.10,14.6,2021.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,3.266666667,1.99764288,1.210365333,0.241003331,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,7,Center,3.911556885,14_7,14_7.Center.TIAM,-18.87593808,EcM,1,25.8,EcM Center,14.6.TIAM.10,0,0,-8.474576271,EcM Center
14.6.TIAM.10,1115,2021,8/23/2021,14,6,TIAM,10,L,HI2 ,27,4.7,,2021.14.6.TIAM.10,14.6,2021.14.6.TIAM,29.5,3.5,U,2,25.8,5/17/2021,EcM,Cut,0.32,3.266666667,1.99764288,1.210365333,0.241003331,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,10,14_6 TIAM_10,Center,7,Edge,3.366172938,14_7,14_7.Edge.TIAM,-0.758282586,EcM,1,25.8,EcM Edge,14.6.TIAM.10,0,0,-8.474576271,EcM Edge
14.6.TIAM.11,1116,2021,8/23/2021,14,6,TIAM,11,L,HI1 ,21,5,,2021.14.6.TIAM.11,14.6,2021.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,3.266666667,1.7584,1.627776,0.039986939,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,5,Edge,3.888597217,14_5,14_5.Edge.TIAM,1.616406238,EcM,1,22.3,EcM Edge,14.6.TIAM.11,0,0,-12.5,EcM Edge
14.6.TIAM.11,1116,2021,8/23/2021,14,6,TIAM,11,L,HI1 ,21,5,,2021.14.6.TIAM.11,14.6,2021.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,3.266666667,1.7584,1.627776,0.039986939,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,6,Edge,2.381086674,14_6,14_6.Edge.TIAM,0.405040709,EcM,1,22.3,EcM Edge,14.6.TIAM.11,0,0,-12.5,EcM Edge
14.6.TIAM.11,1116,2021,8/23/2021,14,6,TIAM,11,L,HI1 ,21,5,,2021.14.6.TIAM.11,14.6,2021.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,3.266666667,1.7584,1.627776,0.039986939,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,7,Center,3.911556885,14_7,14_7.Center.TIAM,-18.87593808,EcM,1,22.3,EcM Center,14.6.TIAM.11,0,0,-12.5,EcM Center
14.6.TIAM.11,1116,2021,8/23/2021,14,6,TIAM,11,L,HI1 ,21,5,,2021.14.6.TIAM.11,14.6,2021.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,3.266666667,1.7584,1.627776,0.039986939,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,6,Center,3.176183117,14_6,14_6.Center.TIAM,0.06168643,EcM,1,22.3,EcM Center,14.6.TIAM.11,0,0,-12.5,EcM Center
14.6.TIAM.11,1116,2021,8/23/2021,14,6,TIAM,11,L,HI1 ,21,5,,2021.14.6.TIAM.11,14.6,2021.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,3.266666667,1.7584,1.627776,0.039986939,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,7,Edge,3.366172938,14_7,14_7.Edge.TIAM,-0.758282586,EcM,1,22.3,EcM Edge,14.6.TIAM.11,0,0,-12.5,EcM Edge
14.6.TIAM.11,1116,2021,8/23/2021,14,6,TIAM,11,L,HI1 ,21,5,,2021.14.6.TIAM.11,14.6,2021.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,3.266666667,1.7584,1.627776,0.039986939,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,5,Center,2.827968813,14_5,14_5.Center.TIAM,-3.128133522,EcM,1,22.3,EcM Center,14.6.TIAM.11,0,0,-12.5,EcM Center
14.6.TIAM.11,2402,2022,9/12/2022,14,6,TIAM,11,L,H1,23,5.3,,2022.14.6.TIAM.11,14.6,2022.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,16.1,2.163903787,1.627776,0.033299863,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,5,Edge,3.888597217,14_5,14_5.Edge.TIAM,1.616406238,EcM,1,22.3,EcM Edge,14.6.TIAM.11,0,0,-4.166666667,EcM Edge
14.6.TIAM.11,2402,2022,9/12/2022,14,6,TIAM,11,L,H1,23,5.3,,2022.14.6.TIAM.11,14.6,2022.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,16.1,2.163903787,1.627776,0.033299863,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,6,Edge,2.381086674,14_6,14_6.Edge.TIAM,0.405040709,EcM,1,22.3,EcM Edge,14.6.TIAM.11,0,0,-4.166666667,EcM Edge
14.6.TIAM.11,2402,2022,9/12/2022,14,6,TIAM,11,L,H1,23,5.3,,2022.14.6.TIAM.11,14.6,2022.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,16.1,2.163903787,1.627776,0.033299863,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,7,Center,3.911556885,14_7,14_7.Center.TIAM,-18.87593808,EcM,1,22.3,EcM Center,14.6.TIAM.11,0,0,-4.166666667,EcM Center
14.6.TIAM.11,2402,2022,9/12/2022,14,6,TIAM,11,L,H1,23,5.3,,2022.14.6.TIAM.11,14.6,2022.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,16.1,2.163903787,1.627776,0.033299863,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,6,Center,3.176183117,14_6,14_6.Center.TIAM,0.06168643,EcM,1,22.3,EcM Center,14.6.TIAM.11,0,0,-4.166666667,EcM Center
14.6.TIAM.11,2402,2022,9/12/2022,14,6,TIAM,11,L,H1,23,5.3,,2022.14.6.TIAM.11,14.6,2022.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,16.1,2.163903787,1.627776,0.033299863,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,7,Edge,3.366172938,14_7,14_7.Edge.TIAM,-0.758282586,EcM,1,22.3,EcM Edge,14.6.TIAM.11,0,0,-4.166666667,EcM Edge
14.6.TIAM.11,2402,2022,9/12/2022,14,6,TIAM,11,L,H1,23,5.3,,2022.14.6.TIAM.11,14.6,2022.14.6.TIAM,24,4.5,U,3,22.3,5/17/2021,EcM,Cut,0.32,16.1,2.163903787,1.627776,0.033299863,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,11,14_6 TIAM_11,Edge,5,Center,2.827968813,14_5,14_5.Center.TIAM,-3.128133522,EcM,1,22.3,EcM Center,14.6.TIAM.11,0,0,-4.166666667,EcM Center
14.6.TIAM.13,2404,2022,9/12/2022,14,6,TIAM,13,L,"T, N, H2",21,6.5,,2022.14.6.TIAM.13,14.6,2022.14.6.TIAM,30,6.2,U,1,22.4,5/17/2021,EcM,Cut,0.32,16.1,2.971696,3.8624512,-0.05532641,1,1,1,EcM.s,____________,14,TIAM,EcM,EcM,6,13,14_6 TIAM_13,Center,6,Edge,2.381086674,14_6,14_6.Edge.TIAM,0.405040709,EcM,1,22.4,EcM Edge,14.6.TIAM.13,0,0,-30,EcM Edge
